88,2020-10-30,"Something New","Axwell & Ingrosso",https://www.shazam.com/track/163275926/something-new,163275926
89,2020-10-23,"I Love It","Icona Pop Feat. Charli XCX",https://www.shazam.com/track/65363604/i-love-it,59658355
90,2020-10-22,"Murder On My Mind","YNW Melly",https://www.shazam.com/track/379142793/murder-on-my-mind,379142793
91,2020-10-22,"Monsters","All Time Low Feat. blackbear",https://www.shazam.com/track/510782150/monsters,510782150
92,2020-10-22,"Please Don't Go","Joel Adams",https://www.shazam.com/track/292932672/please-dont-go,292932672
93,2020-10-20,"Gone","Sem Feat. Ruely",https://www.shazam.com/track/538751986/gone,538751986
94,2020-10-20,"IDGAF","Besomorph & Silent Child",https://www.shazam.com/track/527493156/idgaf,527493156
95,2020-10-19,"Please Don't Go","Joel Adams",https://www.shazam.com/track/292932672/please-dont-go,292932672
96,2020-10-18,"Wahran","Randall",https://www.shazam.com/track/459798454/wahran,459798454
97,2020-10-16,"What You Know Bout Love","Pop Smoke",https://www.shazam.com/track/528456148/what-you-know-bout-love,528456148
98,2020-10-15,"Invisible Things","Lauv",https://www.shazam.com/track/498415790/invisible-things,498415790
99,2020-10-11,"Ruleta","INNA Feat. Erik",https://www.shazam.com/track/361286843/ruleta,361286843
100,2020-10-11,"The Moments I'm Missing","RANJI & WHITENO1SE Feat. Nina Nesbitt",https://www.shazam.com/track/470064181/the-moments-im-missing,470064181
101,2020-10-11,"Ilomilo","Billie Eilish",https://www.shazam.com/track/462599778/ilomilo,462599778
102,2020-10-10,"Wake up in the Sky","TRFN Feat. Siadou",https://www.shazam.com/track/469981558/wake-up-in-the-sky,469981558
103,2020-10-10,"See Me Fall (Y2k Remix)","Ro Ransom",https://www.shazam.com/track/362528387/see-me-fall-y2k-remix,362528387
104,2020-10-10,"Ciao Adios (Live)","Anne-Marie",https://www.shazam.com/track/342692507/ciao-adios-live,342692507
105,2020-10-10,"Obnimi (Callmearco Remix)","Okean Elzi",https://www.shazam.com/track/433920587/obnimi-callmearco-remix,433920587
106,2020-10-10,"Make You Mine","PUBLIC",https://www.shazam.com/track/155089195/make-you-mine,155089195
107,2020-10-10,"Him & I","G-Eazy & Halsey",https://www.shazam.com/track/384641865/him-and-i,384641865
108,2020-10-10,"Higher","The Score",https://www.shazam.com/track/347631993/higher,347631993
109,2020-10-10,"Lie","NF",https://www.shazam.com/track/373295013/lie,373295013
110,2020-10-10,"Masalei Ni","TM Bax",https://www.shazam.com/track/412043438/masalei-ni,412043438
111,2020-10-10,"Six Feet Under","Billie Eilish",https://www.shazam.com/track/322082695/six-feet-under,322082695
112,2020-10-10,"Ilomilo","Billie Eilish",https://www.shazam.com/track/462599778/ilomilo,462599778
113,2020-10-10,"İtibar","76 Kaos",https://www.shazam.com/track/519571138/i̇tibar,519571138
114,2020-10-10,"Please Don't Go","Joel Adams",https://www.shazam.com/track/292932672/please-dont-go,292932672
115,2020-10-10,"Lovely","Billie Eilish & Khalid",https://www.shazam.com/track/413168592/lovely,413168592
116,2020-10-10,"Nirvana","INNA",https://www.shazam.com/track/384733351/nirvana,384733351
117,2020-10-10,"No Idea","Don Toliver",https://www.shazam.com/track/469300548/no-idea,469300548
118,2020-10-10,"Elefante (Alexey Basyuk Remix)","NK",https://www.shazam.com/track/520587060/elefante-alexey-basyuk-remix,520587060
119,2020-10-10,"Bury A Friend (Lew Basso & Kean Dysso Remix)","Billie Eilish",https://www.shazam.com/track/460289121/bury-a-friend-lew-basso-and-kean-dysso-remix,460289121
120,2020-10-10,"Play Date","Melanie Martinez",https://www.shazam.com/track/279232782/play-date,279232782
121,2020-10-10,"Bilionera Remix","Arash Mohseni Feat. Otilia",https://www.shazam.com/track/404577786/bilionera-remix,404577786
122,2020-10-10,"Lullabies (Adventure Club Remix)","Yuna",https://www.shazam.com/track/74641258/lullabies-adventure-club-remix,74641258
123,2020-10-10,"Wahran","Randall",https://www.shazam.com/track/459798454/wahran,459798454
124,2020-10-10,"Do It","Ilkay Sencan",https://www.shazam.com/track/439656682/do-it,439656682
125,2020-10-10,"Into Your Arms","Witt Lowry Feat. Ava Max",https://www.shazam.com/track/423336107/into-your-arms,423336107
126,2020-10-10,"Far Alone (Alperen Karaman Remix)","G-Eazy Feat. Jay Ant",https://www.shazam.com/track/438613425/far-alone-alperen-karaman-remix,438613425
127,2020-10-10,"Falling","Trevor Daniel",https://www.shazam.com/track/442211179/falling,442211179
128,2020-10-10,"Roses (Imanbek Remix)","SAINt JHN",https://www.shazam.com/track/504687476/roses-imanbek-remix,469862641
129,2020-10-07,"I Want You To Freak","Rak-Su",https://www.shazam.com/track/439678752/i-want-you-to-freak,439678752
130,2020-10-05,"Play Date","Melanie Martinez",https://www.shazam.com/track/279232782/play-date,279232782
131,2020-10-04,"Play Date","Melanie Martinez",https://www.shazam.com/track/279232782/play-date,279232782
132,2020-10-04,"Your Woman","White Town",https://www.shazam.com/track/10532677/your-woman,3179779
133,2020-10-04,"Elefante (Alexey Basyuk Remix)","NK",https://www.shazam.com/track/520587060/elefante-alexey-basyuk-remix,520587060
134,2020-10-04,"All I Want","Kodaline",https://www.shazam.com/track/66028250/all-i-want,66028250
135,2020-10-04,"Love Your Voice","JONY",https://www.shazam.com/track/469901843/love-your-voice,469901843
136,2020-10-01,"Audio","LSD Feat. Sia, Diplo & Labrinth",https://www.shazam.com/track/416805370/audio,416805370
137,2020-09-30,"Why Do You Lie To Me","Topic & A7S Feat. Lil Baby",https://www.shazam.com/track/532667368/why-do-you-lie-to-me,532667368
138,2020-09-23,"Le Temps Est Bon","Bon Entendeur & Isabelle Pierre",https://www.shazam.com/track/367497694/le-temps-est-bon,367497694
139,2020-09-23,"I'd Love To Change The World (Matstubs Remix)","Jetta",https://www.shazam.com/track/231247661/id-love-to-change-the-world-matstubs-remix,231247661
140,2020-09-17,"Los Pro's","Kilyan",https://www.shazam.com/track/404077161/los-pros,404077161
141,2020-09-17,"That's Not My Name","The Ting Tings",https://www.shazam.com/track/45069118/thats-not-my-name,45069118
142,2020-09-17,"Sunny Night","Hi-Lo FQ",https://www.shazam.com/track/435908636/sunny-night,435908636
143,2020-09-17,"Overwhelmed (Oxide Daycore Version)","Royal & the Serpent",https://www.shazam.com/track/536391936/overwhelmed-oxide-daycore-version,536391936
144,2020-09-17,"Give It To Me Twice","Party Favor Feat. Sean Kingston & Rich The Kid",https://www.shazam.com/track/323851060/give-it-to-me-twice,323851060
145,2020-09-16,"Body To Body","Mike Perry Feat. Imani Williams",https://www.shazam.com/track/350448372/body-to-body,350448372
146,2020-09-13,"death bed (feat. beabadoobee) [coffee for your head]","Powfu",https://www.shazam.com/track/457848911/death-bed-feat-beabadoobee-coffee-for-your-head,457848911
147,2020-09-12,"Boom","Major Lazer",https://www.shazam.com/track/298772716/boom,298772716
148,2020-09-10,"What If","Johnny Orlando & Mackenzie Ziegler",https://www.shazam.com/track/414882620/what-if,414882620
149,2020-09-10,"Memories (Cover)","Dj Konsky",https://www.shazam.com/track/533744322/memories-cover,533744322
150,2020-09-10,"Speechless (Full)","Naomi Scott",https://www.shazam.com/track/466908726/speechless-full,466908726
151,2020-09-05,"Buttabomma (From "Ala Vaikunthapurramuloo")","Armaan Malik & S. Thaman",https://www.shazam.com/track/505430340/buttabomma-from-ala-vaikunthapurramuloo,505430340
152,2020-09-04,"Good Life","G-Eazy & Kehlani",https://www.shazam.com/track/344127193/good-life,344127193
153,2020-09-04,"The Cage (Original Mix)","JapaRoll",https://www.shazam.com/track/146792093/the-cage-original-mix,146792093
154,2020-09-04,"Something Just Like This (Live)","Color Music Choir",https://www.shazam.com/track/520293206/something-just-like-this-live,520293206
155,2020-08-25,"Go Dumb","Y2K & The Kid LAROI Feat. blackbear & Bankrol Hayden",https://www.shazam.com/track/511964643/go-dumb,511964643
156,2020-08-22,"How You Like That","BLACKPINK",https://www.shazam.com/track/526538828/how-you-like-that,526538828
157,2020-08-21,"The Next Episode (San Holo Remix)","Dr. Dre Feat. Snoop Dogg",https://www.shazam.com/track/143908400/the-next-episode-san-holo-remix,143908400
158,2020-08-21,"Patlamaya Devam","İsyan Tetick",https://www.shazam.com/track/531748510/patlamaya-devam,531748510
159,2020-08-21,"Single Pasanga (From "Natpe Thunai")","Hiphop Tamizha, Kaka Balachandar, Gana Ulagam Dharani & Arivu",https://www.shazam.com/track/463830964/single-pasanga-from-natpe-thunai,463830964
160,2020-08-20,"Boom","X Ambassadors",https://www.shazam.com/track/456208887/boom,456208887
161,2020-08-18,"Such a Whore (Stellular Remix)","Jvla",https://www.shazam.com/track/517965823/such-a-whore-stellular-remix,517965823
162,2020-08-17,"100 Bad Days","AJR",https://www.shazam.com/track/456308371/100-bad-days,456308371
163,2020-08-16,"Go F**k Yourself","Two Feet",https://www.shazam.com/track/317657806/go-fk-yourself,317657806
164,2020-02-26,"Satisfya","Imran Khan",https://www.shazam.com/track/89162557/satisfya,89162557
165,2020-02-26,"Weak","AJR",https://www.shazam.com/track/328706736/weak,328706736
166,2020-02-24,"Muévelo","Nicky Jam & Daddy Yankee",https://www.shazam.com/track/505648722/muévelo,505648722
167,2020-02-24,"Further Up (Na, Na, Na, Na, Na)","Static & Ben El & Pitbull",https://www.shazam.com/track/504835271/further-up-na-na-na-na-na,504835271
168,2020-02-24,"Nobody","Martin Jensen & James Arthur",https://www.shazam.com/track/459074947/nobody,459074947
169,2020-02-21,"Pool Party","Morninglightmusic",https://www.shazam.com/track/499668686/pool-party,499668686
170,2020-02-21,"Roxanne","Arizona Zervas",https://www.shazam.com/track/498633362/roxanne,498633362
171,2020-02-15,"Pøw","ZICO MC",https://www.shazam.com/track/452818394/pøw,452818394
172,2020-02-15,"Lily","Alan Walker, K-391 & Emelie Hollow",https://www.shazam.com/track/452613663/lily,452613663
173,2020-02-15,"Ego","Willy William",https://www.shazam.com/track/291724263/ego,291724263
174,2020-02-12,"Rueda","Chimbala",https://www.shazam.com/track/475317418/rueda,475317418
175,2020-02-09,"All Falls Down","Alan Walker Feat. Noah Cyrus & Digital Farm Animals",https://www.shazam.com/track/401741693/all-falls-down,380811591
176,2020-02-03,"This Girl","Kungs & Cookin' On 3 Burners",https://www.shazam.com/track/317723994/this-girl,312058991
177,2020-02-01,"Let Me Get Me","Selena Gomez",https://www.shazam.com/track/504818471/let-me-get-me,504818471
178,2020-01-28,"Just Wanna Love You","Cris Cab Feat. J Balvin",https://www.shazam.com/track/437892913/just-wanna-love-you,437892913
179,2020-01-25,"Wine It Up","Deadly Zoo & Donna Lugassy",https://www.shazam.com/track/428613944/wine-it-up,428613944
180,2020-01-20,"Further Up (Na, Na, Na, Na, Na)","Static & Ben El & Pitbull",https://www.shazam.com/track/504835271/further-up-na-na-na-na-na,504835271
181,2020-01-18,"Magnetic","MONSTA X & Sebastián Yatra",https://www.shazam.com/track/504778352/magnetic,504778352
182,2020-01-17,"Ellie","Regi Feat. Jake Reese",https://www.shazam.com/track/415814390/ellie,415814390
183,2020-01-17,"Panda","Desiigner",https://www.shazam.com/track/320450337/panda,304492410
184,2020-01-17,"Safari (N.O.A.H Remix)","Serena",https://www.shazam.com/track/409076057/safari-noah-remix,409076057
185,2020-01-15,"Writing On The Wall","French Montana Feat. Post Malone, Cardi B & Rvssian",https://www.shazam.com/track/498426165/writing-on-the-wall,498426165
186,2020-01-14,"Cantare","Pitbull Feat. Lenier",https://www.shazam.com/track/505137671/cantare,505137671
187,2020-01-11,"She Got Me","Luca Hänni",https://www.shazam.com/track/460171123/she-got-me,460171123
188,2020-01-09,"Sin Pijama","Becky G & Natti Natasha",https://www.shazam.com/track/414539168/sin-pijama,414539168
189,2020-01-08,"I'll Be There","Walk Off The Earth",https://www.shazam.com/track/483893440/ill-be-there,483893440
190,2020-01-08,"Lost Control","Alan Walker & Sorana",https://www.shazam.com/track/452613664/lost-control,452613664
191,2020-01-05,"Closer","The Chainsmokers Feat. Halsey",https://www.shazam.com/track/324443962/closer,324443962
192,2020-01-05,"Детство","Rauf & Faik",https://www.shazam.com/track/441267398/-,441267398
193,2020-01-05,"Lily","Alan Walker, K-391 & Emelie Hollow",https://www.shazam.com/track/452613663/lily,452613663
194,2020-01-04,"Cutting Shapes","Don Diablo",https://www.shazam.com/track/330575550/cutting-shapes,330575550
195,2020-01-04,"Waradda","Chethiya Lakshan",https://www.shazam.com/track/488068044/waradda,488068044
196,2020-01-04,"Me And My Broken Heart","Rixton",https://www.shazam.com/track/110467483/me-and-my-broken-heart,107063628
197,2020-01-04,"Hot Drum","JOYRYDE",https://www.shazam.com/track/329461563/hot-drum,329461563
198,2020-01-04,"Poison","Rita Ora",https://www.shazam.com/track/264126217/poison,264126217
199,2020-01-03,"Feel So Close","Calvin Harris",https://www.shazam.com/track/62587228/feel-so-close,53656356
200,2020-01-01,"Look At Her Now","Selena Gomez",https://www.shazam.com/track/499986168/look-at-her-now,499986168
201,2020-01-01,"Can We Kiss Forever?","Kina Feat. Adriana Proenza",https://www.shazam.com/track/438384697/can-we-kiss-forever,438384697
202,2019-12-29,"Rich Boy","Galantis",https://www.shazam.com/track/341555736/rich-boy,341555736
203,2019-12-28,"First Love","Lost Kings Feat. Sabrina Carpenter",https://www.shazam.com/track/366773016/first-love,366773016
204,2019-12-27,"Elevate","DJ Khalil, Denzel Curry, SwaVay, YBN Cordae & Trevor Rich",https://www.shazam.com/track/453486653/elevate,453486653
205,2019-12-27,"Later Bitches","The Prince Karma",https://www.shazam.com/track/402107013/later-bitches,402107013
206,2019-12-26,"Live Forever","Liam Payne & Cheat Codes",https://www.shazam.com/track/499250388/live-forever,499250388
207,2019-12-26,"The Fighter","Gym Class Heroes Feat. Ryan Tedder",https://www.shazam.com/track/54008991/the-fighter,54008991
208,2019-12-24,"Hate Me","Ellie Goulding & Juice WRLD",https://www.shazam.com/track/470489324/hate-me,470489324
209,2019-12-23,"Forever","ilyTOMMY",https://www.shazam.com/track/461399828/forever,461399828
210,2019-12-22,"Evapora","IZA & Ciara & Major Lazer",https://www.shazam.com/track/502664216/evapora,502664216
211,2019-12-21,"Lonely Together (Alan Walker Remix)","Avicii Feat. Rita Ora",https://www.shazam.com/track/382795136/lonely-together-alan-walker-remix,382795136
212,2019-12-21,"She Got Me / Posa Xerei (MAD VMA 2019)","Luca Hänni & Vangelis Kakouriotis",https://www.shazam.com/track/471225118/she-got-me-posa-xerei-mad-vma-2019,471225118
213,2019-12-18,"Do You?","TroyBoi",https://www.shazam.com/track/233620335/do-you,233620335
214,2019-12-18,"On My Own","Ashes Remain",https://www.shazam.com/track/53677537/on-my-own,53677537
215,2019-12-18,"Xiyonat","Ummon",https://www.shazam.com/track/92407910/xiyonat,92407910
216,2019-12-16,"Family","The Chainsmokers & Kygo",https://www.shazam.com/track/504306820/family,504306820
217,2019-12-15,"Shower","Becky G",https://www.shazam.com/track/114703843/shower,114703843
218,2019-12-13,"The Greatest","Sia",https://www.shazam.com/track/329549047/the-greatest,328951131
219,2019-12-08,"Suitcase","Sia",https://www.shazam.com/track/427964407/suitcase,427964407
220,2019-11-28,"Dance Monkey","Tones And I",https://www.shazam.com/track/466040067/dance-monkey,466040067
221,2019-11-27,"Memories","Maroon 5",https://www.shazam.com/track/498066273/memories,498066273
222,2019-11-26,"The Reason Why (R3HAB Remix)","JP Cooper, Banx & Ranx & Stefflon Don",https://www.shazam.com/track/499490089/the-reason-why-r3hab-remix,499490089
223,2019-11-23,"Li Wa","Atis Moy",https://www.shazam.com/track/408170574/li-wa,408170574
224,2019-11-22,"Get You The Moon","Kina",https://www.shazam.com/track/410545589/get-you-the-moon,410545589
225,2019-11-14,"Just Can't Get Enough","The Black Eyed Peas",https://www.shazam.com/track/52921116/just-cant-get-enough,52921116
226,2019-11-14,"Smack That","Akon Feat. Eminem",https://www.shazam.com/track/44493320/smack-that,44493320
227,2019-11-13,"One Thing Right","Marshmello & Kane Brown",https://www.shazam.com/track/470093029/one-thing-right,470093029
228,2019-10-22,"Alarm (Marshmello Remix)","Anne-Marie",https://www.shazam.com/track/322307996/alarm-marshmello-remix,322307996
229,2019-10-18,"It's Tricky","Run-DMC",https://www.shazam.com/track/237030/its-tricky,237030
230,2019-10-17,"Stay The Night","Zedd Feat. Hayley Williams",https://www.shazam.com/track/98156780/stay-the-night,96136996
231,2019-10-16,"Run Boy Run","Woodkid",https://www.shazam.com/track/59326456/run-boy-run,59326456
232,2019-10-15,"Good News","Apashe",https://www.shazam.com/track/458262225/good-news,458262225
233,2019-10-15,"Majesty","Apashe",https://www.shazam.com/track/407206967/majesty,407206967
234,2019-10-13,"Sober","G-Eazy Feat. Charlie Puth",https://www.shazam.com/track/385018574/sober,385018574
235,2019-10-12,"No","Meghan Trainor",https://www.shazam.com/track/313186019/no,313186019
236,2019-10-12,"Hex","Ark Patrol",https://www.shazam.com/track/312833435/hex,312833435
237,2019-10-11,"Setting Fires","The Chainsmokers Feat. XYLØ",https://www.shazam.com/track/334068110/setting-fires,334068110
238,2019-10-08,"Good To Be Alive (Hallelujah)","Andy Grammer",https://www.shazam.com/track/282604917/good-to-be-alive-hallelujah,282604917
239,2019-10-05,"Pyar Karke","Labh Janjua",https://www.shazam.com/track/44924453/pyar-karke,44924453
240,2019-10-05,"gone girl","iann dior Feat. Trippie Redd",https://www.shazam.com/track/471157696/gone-girl,471157696
241,2019-10-03,"Hate How Much I Love You","Conor Maynard",https://www.shazam.com/track/470857364/hate-how-much-i-love-you,470857364
242,2019-10-03,"Mad Love","Sean Paul & David Guetta Feat. Becky G",https://www.shazam.com/track/424744848/mad-love,406085553
243,2019-09-28,"The Next Episode","Dr. Dre Feat. Snoop Dogg",https://www.shazam.com/track/10525716/the-next-episode,230068
244,2019-09-27,"Look At Me Now","Chris Brown Feat. Busta Rhymes & Lil Wayne",https://www.shazam.com/track/53594424/look-at-me-now,53047208
245,2019-09-27,"Good To Be Alive (Hallelujah)","Andy Grammer",https://www.shazam.com/track/282604917/good-to-be-alive-hallelujah,282604917
